AthleteID,FirstName,LastName,DateOfBirth,Gender,Country
12675,Mario,Lemieux,5/10/1965 0:00,Male,CAN
12676,Rudolph,Lewis,1888/7/19 0:00:00,Male,SAF
12677,Nadezhda,Lyubimova,28/12/1959 0:00,Female,URS
12678,Bo-Na,Lee,22/07/1981 0:00,Female,KOR
12679,Arvo,Lind¨¦n,1887/2/27 0:00:00,,FIN
12680,Xuqing,Liu,15/08/1968 0:00,Female,CHN
12681,Vasyl,Lomachenko,,,UKR
12682,Harry,Larva,9/09/1906 0:00,Male,FIN
12683,Zhang,Lin,,Male,CHN
12684,Robert,Lindsay,1890/4/18 0:00:00,Male,GBR
12685,Shelley,Looney,21/01/1972 0:00,Female,USA
12686,Matti,L?hde,14/05/1911 0:00,Male,FIN
12687,Robin,Lindsay,11/01/1914 0:00,Male,GBR
12688,Milan,Lazarevic,11/07/1948 0:00,Male,YUG
12689,Heike,Lehmann,29/03/1962 0:00,Female,GDR
12690,Angel,Le¨®n,2/10/1907 0:00,,ESP
12691,Frank,Lukeman,,Male,CAN
12692,Jury,Lagutin,15/02/1949 0:00,Male,URS
12693,Henrik,Lundqvist,2/03/1982 0:00,Male,SWE
12694,Alphonse,Lacroix,21/10/1900 0:00,,USA
12695,Klaus,Lisiewicz,2/02/1943 0:00,,GDR
12696,Ho-Jun,Li,1/12/1946 0:00,,PRK
12697,Maciej,Lasicki,12/10/1965 0:00,Male,POL
12698,Arnold,Luha??r,20/11/1905 0:00,,EST
12699,Paul,Lizandier,1884/12/2 0:00:00,,FRA
12700,Ruth,Lawanson,27/09/1963 0:00,Female,USA
12701,Keto,Losaberidze,1/08/1949 0:00,Female,URS
12702,Seung-Ho,Lee,9/09/1981 0:00,,KOR
12703,Jos¨¦,L¨®pez,22/11/1950 0:00,Male,ESP
12704,Arvid,Laurin,3/10/1901 0:00,,SWE
12705,Con,Leahy,1876/4/27 0:00:00,Male,GBR
12706,Dae-Ho,Lee,21/06/1982 0:00,,KOR
12707,Georges,Lecointe,1897/8/6 0:00:00,Male,FRA
12708,Juan Carlos,Lemus,6/05/1965 0:00,,CUB
12709,Ge,Li,12/04/1969 0:00,,CHN
12710,Bengt,Lundholm,4/08/1955 0:00,,SWE
12711,Jeannie,Longo-Ciprelli,31/10/1958 0:00,Female,FRA
12712,Charles,Lloyd,11/03/1927 0:00,Male,GBR
12713,Badri,Latif,2/07/1977 0:00,Female,GER
12714,Willis,Lee,1888/5/11 0:00:00,,USA
12715,Andre,Lange,28/06/1973 0:00,,GER
12716,Jacqueline,Lawrence,,Female,AUS
12717,Na,Li,12/02/1981 0:00,Female,CHN
12718,Chunhong,Liu,29/01/1983 0:00,Female,CHN
12719,Helga,Lindner,5/05/1951 0:00,Female,GDR
12720,Henri,Laurent,,,FRA
12721,Benni,Ljungbeck,20/07/1958 0:00,,SWE
12722,Bengt,Ljungquist,20/09/1912 0:00,,SWE
12723,Leslie,Law,5/05/1965 0:00,,GBR
12724,Miguel,La Hera,24/01/1985 0:00,,CUB
12725,Giovanni,Lattuada,12/01/1905 0:00,,ITA
12726,Ting,Li,1/04/1987 0:00,Female,CHN
12727,Wolfgang,L?we,14/06/1953 0:00,Male,GDR
12728,Henri,Lauvaux,9/10/1900 0:00,,FRA
12729,Bruce,Logan,1886/3/2 0:00:00,Male,GBR
12730,Charles,Leonard,23/02/1913 0:00,,USA
12731,J,Lorentzen,,,DEN
12732,Eirik,Larsen,26/03/1976 0:00,Male,NOR
12733,Ji-Young,Lee,,Female,KOR
12734,Arthur,Leighton,1889/3/6 0:00:00,Male,GBR
12735,Karl,Lund,1888/7/31 0:00:00,,FIN
12736,Tom,Lucy,1/05/1988 0:00,Male,GBR
12737,Ylva,Lindberg,29/06/1976 0:00,Female,SWE
12738,Bertil,Linde,28/02/1907 0:00,,SWE
12739,Harry,Lott,,Male,USA
12740,Karl,Link,27/07/1942 0:00,Male,FRG
12741,Niels,Larsen,1889/11/21 0:00:00,,DEN
12742,Xuejuan,Luo,26/01/1984 0:00,Female,CHN
12743,Sung-Jin,Lee,7/03/1985 0:00,Female,KOR
12744,Niels,Larsen,1895/2/2 0:00:00,,DEN
12745,Henry,LaBorde,11/09/1909 0:00,Male,USA
12746,Carl,Larsen,1886/6/3 0:00:00,,DEN
12747,Kelley,Law,11/01/1966 0:00,Female,CAN
12748,Ken,Lovsin,4/12/1966 0:00,,CAN
12749,Gertrude,Liebhart,26/10/1928 0:00,Female,AUT
12750,Tero,Lehter?,21/04/1972 0:00,,FIN
12751,Bernhard,Larsson,1879/8/14 0:00:00,,SWE
12752,Gerald,Logan,1879/12/29 0:00:00,Male,GBR
12753,Natalya,Lobanova,30/05/1947 0:00,Female,URS
12754,Kenneth,Laufman,30/01/1932 0:00,,CAN
12755,Konstantinos,Lazaros,,,GRE
12756,Berit,Lammedal-M?rdre,16/04/1940 0:00,Female,NOR
12757,Charles,Lomberg,1886/12/4 0:00:00,Male,SWE
12758,Julius,Lenhart,1875/11/27 0:00:00,Male,AUT
12759,Tatyana,Lebedeva,21/07/1976 0:00,Female,RUS
12760,Albert,Lambert,1875/12/6 0:00:00,,USA
12761,Philip,LaBatte,5/07/1911 0:00,,USA
12762,Max,Ludwig,,,GER
12763,Li,Lei,21/01/1968 0:00,Female,CHN
12764,Kye-Sook,Lim,3/10/1964 0:00,Female,KOR
12765,Jehan,Le Roy,5/11/1923 0:00,,FRA
12766,Jacques,Lambert,1891/1/14 0:00:00,,FRA
12767,Jennifer,Lamy,28/02/1949 0:00,Female,AUS
12768,Peter,Lindmark,8/11/1956 0:00,,SWE
12769,Ju,Li,22/01/1976 0:00,Female,CHN
12770,Antonio,Leit?o,22/07/1960 0:00,Male,POR
12771,Kari,Laitinen,9/04/1964 0:00,,FIN
12772,Richard,Lyne,,Male,GBR
12773,George,Lyon,1858/8/27 0:00:00,Male,CAN
12774,Andrea,Lloyd,2/09/1965 0:00,Female,USA
12775,Igor,Loukachine,7/08/1979 0:00,Male,RUS
12776,Mark,Lenzi,4/07/1968 0:00,Male,USA
12777,Xu,Lijia,,Female,CHN
12778,Ky?sti,Laasonen,27/09/1945 0:00,Male,FIN
12779,Roger-Jean,Le Nizerhy,3/12/1916 0:00,Male,FRA
12780,Elisabeta,Lipa,26/10/1964 0:00,Female,ROM
12781,Lorne,Loomer,11/03/1937 0:00,Male,CAN
12782,Anders,Larsson,1892/7/2 0:00:00,,SWE
12783,Andreas,Larsson,13/08/1974 0:00,Male,SWE
12784,Jong-Chun,Lim,23/06/1978 0:00,Male,KOR
12785,Mark,Lopez,,Male,USA
12786,Paul,Lange,6/02/1931 0:00,Male,FRG
12787,Zhuo,Li,4/12/1981 0:00,Female,CHN
12788,Lisa,Leslie,7/07/1972 0:00,Female,USA
12789,Walter,Lehmann,13/11/1919 0:00,Male,SUI
12790,Henry,Lynch-Staunton,1873/11/5 0:00:00,,GBR
12791,Maosheng,Le,9/08/1978 0:00,,CHN
12792,Zinaida,Lunina,18/04/1989 0:00,,BLR
12793,Valentina,Lutayeva-Berzina,18/06/1956 0:00,Female,URS
12794,Yanfen,Lin,4/01/1971 0:00,Female,CHN
12795,Kruska,Larsen,18/07/1926 0:00,Male,NOR
12796,Diadenis,Luna,11/09/1975 0:00,Female,CUB
12797,Octave,Lapize,1887/10/24 0:00:00,,FRA
12798,Ho-Eung,Lee,15/02/1978 0:00,Male,KOR
12799,Mi-Young,Lee,28/01/1969 0:00,Female,KOR
12800,Carlos,Lucas,4/06/1930 0:00,,CHI
12801,Hans,Lem,1875/5/18 0:00:00,,NOR
12802,Olga,Lemh¨¦nyi-Tass,28/03/1929 0:00,Female,HUN
12803,Roberto,Lovera,14/11/1922 0:00,Male,URU
12804,Dag,Lauritzen,12/09/1956 0:00,Male,NOR
12805,Detlef,Lewe,20/06/1939 0:00,Male,FRG
12806,Kara,Lawson,14/02/1981 0:00,Female,USA
12807,Pablo,Lara,30/05/1968 0:00,,CUB
12808,Dani¨¨le,Laumann,8/07/1961 0:00,Female,CAN
12809,Viktor,Leontyev,27/04/1940 0:00,,URS
12810,Charles,Leaf,1895/11/13 0:00:00,,GBR
12811,Stanislav,Lopukhov,,Male,RUS
12812,Nils,Lamby,1885/10/29 0:00:00,,SWE
12813,Dong-Soo,Lee,7/06/1974 0:00,Male,KOR
12814,Silken,Laumann,14/11/1964 0:00,Female,CAN
12815,G?sta,Lillieh??k,1884/5/25 0:00:00,,SWE
12816,Yan,Li,8/09/1968 0:00,Female,CHN
12817,Ronghua,Li,21/09/1956 0:00,Female,CHN
12818,Kurt,Leucht,13/03/1903 0:00,,GER
12819,Harry,Larsen,4/09/1915 0:00,Male,DEN
12820,Alexander,Luderitz,6/09/1973 0:00,Male,GER
12821,Per-Eric,Lindbergh,24/05/1959 0:00,,SWE
12822,Guy,Lefrant,26/02/1923 0:00,,FRA
12823,Lennart,Larsson,7/02/1930 0:00,Male,SWE
12824,Gianni,Lonzi,4/08/1938 0:00,,ITA
12825,Henry,Leaf,1862/10/18 0:00:00,Male,GBR
12826,James,Lloyd,5/07/1939 0:00,,GBR
12827,David,Lee,8/03/1982 0:00,Male,USA
12828,Denise,Lewis,27/08/1972 0:00,Female,GBR
12829,Signe,Livbjerg,21/02/1980 0:00,Female,DEN
12830,Lidiya,Loginova,27/02/1951 0:00,Female,URS
12831,Nikola,Loncar,31/05/1975 0:00,Male,YUG
12832,Andrew,Lauterstein,,Male,AUS
12833,Huali,Lu,14/03/1972 0:00,Female,CHN
12834,Fredrik,L??f,13/12/1969 0:00,Male,SWE
12835,Seung-Bae,Lee,10/05/1971 0:00,,KOR
12836,Gustaf,Lindblom,1891/12/3 0:00:00,Male,SWE
12837,Henri,Lepage,30/08/1908 0:00,,FRA
12838,Dmitry,Lepikov,21/04/1972 0:00,Male,URS
12839,Sandra,Lister,16/08/1961 0:00,Female,GBR
12840,Sandro,Lopopolo,18/12/1939 0:00,,ITA
12841,Stefan,L?vgren,21/12/1970 0:00,Male,SWE
12842,Hans,Lutz,31/03/1949 0:00,Male,FRG
12843,Robert,Lang,19/12/1970 0:00,Male,CZR
12844,Anouk,Leblanc-Boucher,21/10/1984 0:00,Female,CAN
12845,Konstantin,Lukashik,18/09/1975 0:00,,URS
12846,Lars-Eric,Lundvall,3/04/1934 0:00,,SWE
12847,Armando,Latini,20/05/1913 0:00,Male,ITA
12848,Leijn,Loevesijn,2/01/1949 0:00,,NED
12849,Leslie,Laing,19/02/1924 0:00,Male,JAM
12850,Diana,Lopez,,Female,USA
12851,Jean,Laroyenne,6/03/1930 0:00,,FRA
12852,Istv¨¢n,L¨¦vai,23/07/1957 0:00,,HUN
12853,J¨¹rgen,Litz,8/10/1938 0:00,Male,FRG
12854,W R,Lane-Joynt,,,GBR
12855,Beatrix,Loughran,30/06/1900 0:00,Female,USA
12856,Andrey,Lomakin,3/04/1964 0:00,,URS
12857,Lisanne,Lejeune,28/07/1963 0:00,Female,NED
12858,Marck,Lackie,23/03/1967 0:00,Male,CAN
12859,Dongmei,Li,6/11/1969 0:00,Female,CHN
12860,Albin,Lermusiaux,1874/4/9 0:00:00,Male,FRA
12861,Torsten,Lindberg,14/04/1917 0:00,,SWE
12862,Roscoe,Lockwood,,Male,USA
12863,Tommy,Lance,1891/6/14 0:00:00,,GBR
12864,Johanna,L¨¹ttge,10/03/1936 0:00,Female,GDR
12865,Faith,Leech,18/06/1941 0:00,Female,AUS
12866,Jean-Claude,Lemoult,28/08/1960 0:00,,FRA
12867,John,Lloyd,1874/8/14 0:00:00,,GBR
12868,Christine,Larsen,15/12/1967 0:00,Female,CAN
12869,Soon-Bok,Lee,26/03/1950 0:00,Female,KOR
12870,Dezs?,Lemh¨¦nyi,9/12/1917 0:00,,HUN
12871,Jutta,Lau,28/09/1955 0:00,Female,GDR
12872,Marie-Louise,Linssen-Vaessen,19/03/1928 0:00,Female,NED
12873,Frank,Loomis,1896/8/22 0:00:00,Male,USA
12874,Eun-Kyung,Lee,,Female,KOR
12875,Kristine,Lilly,22/07/1971 0:00,Female,USA
12876,Thorsten,Lindqvist,2/12/1925 0:00,,SWE
12877,Raffaello,Leonardo,1/05/1973 0:00,Male,ITA
12878,Otto,Leodolter,18/03/1936 0:00,,AUT
12879,Zhongyun,Li,4/03/1967 0:00,Female,CHN
12880,Jacqueline,LaVine,4/10/1929 0:00,Female,USA
12881,Oksana,Liapina,28/04/1980 0:00,Female,RUS
12882,Cedric,Liddell,11/06/1913 0:00,Male,CAN
12883,Eckhard,Leue,20/03/1958 0:00,Male,GDR
12884,Sebastien,Lareau,27/04/1973 0:00,Male,CAN
12885,Ionela,Loaies,1/02/1979 0:00,Female,ROM
12886,Rich,Lambourne,6/05/1975 0:00,Male,USA
12887,Joseph,Levis,20/07/1905 0:00,,USA
12888,Gabriele,L?we,12/12/1958 0:00,Female,GDR
12889,Jing,Li,23/02/1970 0:00,,CHN
12890,Ching,Li,7/03/1975 0:00,Male,HKG
12891,Rosemary,Lassig,10/08/1941 0:00,Female,AUS
12892,Georg,Lammers,14/04/1905 0:00,Male,GER
12893,Yurieleidys,Lupetey,6/05/1981 0:00,Female,CUB
12894,Ronald,Ludington,4/09/1934 0:00,,USA
12895,Jack,London,31/01/1905 0:00,Male,GBR
12896,Arthur,Lindfors,1893/3/17 0:00:00,,FIN
12897,Erik,Lind¨¦n,8/10/1911 0:00,,SWE
12898,Vladimir,Lyutyi,20/04/1962 0:00,,URS
12899,Catriona,Lemay-Doan,23/12/1970 0:00,Female,CAN
12900,Victor,Larchandet,,,FRA
12901,Eun-Young,Lee,7/07/1974 0:00,Female,KOR
12902,Pietro,Lombardi,4/06/1922 0:00,,ITA
12903,Sergey,Litvinov,23/01/1958 0:00,Male,URS
12904,Elise,Laverick,27/07/1975 0:00,Female,GBR
12905,Arthur,Lyon,1876/8/1 0:00:00,,USA
12906,Per,Lundqvist,24/01/1951 0:00,,SWE
12907,Andreas,Linger,31/05/1981 0:00,Male,AUT
12908,Thomas,Lamparter,9/06/1978 0:00,,SUI
12909,Bosko,Lozica,28/11/1952 0:00,,YUG
12910,Harold,Little,,Male,CAN
12911,Francis,Lane,,Male,USA
12912,Lea,Loveless,1/04/1971 0:00,Female,USA
12913,Virginia,Lee,6/04/1965 0:00,Female,AUS
12914,Vittorio,Lucarelli,31/10/1928 0:00,,ITA
12915,Sonia,Lannaman,24/03/1956 0:00,Female,GBR
12916,Hans-Joachim,L¨¹ck,22/06/1953 0:00,Male,GDR
12917,Peter,Luther,2/01/1939 0:00,,FRG
12918,Nina,Li,10/01/1983 0:00,Female,CHI
12919,Olivier,Lenglet,20/02/1960 0:00,,FRA
12920,Fidel,La Barba,29/09/1905 0:00,,USA
12921,Viktor,Losev,25/01/1959 0:00,,URS
12922,Emilio,Lunghi,1887/3/16 0:00:00,Male,ITA
12923,Nancy,Lagat,,Female,KEN
12924,Andrey,Lugin,1/04/1959 0:00,Male,URS
12925,Amelie,Lux,5/04/1977 0:00,Female,GER
12926,Boris,Lagutin,24/06/1938 0:00,,URS
12927,Yumei,Liu,17/07/1961 0:00,Female,CHN
12928,Valery,Lyukin,17/12/1966 0:00,Male,URS
12929,Mario,Lanzi,10/10/1914 0:00,Male,ITA
12930,Kyung-Won,Lee,21/01/1980 0:00,Female,KOR
12931,Ernest,Lespinasse,1897/10/20 0:00:00,,FRA
12932,Ming-Hsiung,Liao,5/11/1968 0:00,,TPE
12933,Henryk,Leliwa-Roycewicz,1898/7/30 0:00:00,,POL
12934,Evgeny,Lagunov,1/01/1900 0:00,Male,RUS
12935,Ladislau,Lovrenski,21/07/1932 0:00,Male,ROM
12936,Runming,Lai,5/05/1963 0:00,,CHN
12937,Philippe,LaRoche,12/12/1966 0:00,Male,CAN
12938,Marion,Lay,26/11/1948 0:00,Female,CAN
12939,Natalya,Lascenova,16/09/1973 0:00,Female,URS
12940,Jacques,le Lavasseur,,,FRA
12941,Adelaide,Lambert,27/10/1907 0:00,Female,USA
12942,Maxey,Long,1878/10/16 0:00:00,Male,USA
12943,Rudolf,Lochner,29/03/1953 0:00,,GER
12944,George,Leonchuk,24/05/1974 0:00,,UKR
12945,Robert,Lechner,22/01/1967 0:00,Male,FRG
12946,Claudio,Lopez,17/07/1974 0:00,Male,ARG
12947,Lauri,Lehtinen,10/08/1908 0:00,Male,FIN
12948,Franco,Lavoratori,15/03/1941 0:00,,ITA
12949,Danyon,Loader,21/04/1975 0:00,Male,NZL
12950,Sergio,L¨®pez,15/08/1968 0:00,Male,ESP
12951,Hans,Luber,1893/10/15 0:00:00,Male,GER
12952,Patrice,l'Hotellier,8/08/1966 0:00,Male,FRA
12953,Hans,Lunding,1899/2/25 0:00:00,,DEN
12954,Meisu,Li,17/04/1959 0:00,Female,CHN
12955,Jana,Lahodov¨¢,4/06/1957 0:00,Female,CZE
12956,Diego,Lapera,13/11/1950 0:00,Male,CUB
12957,Joann,L¨°ssov,10/09/1921 0:00,Male,URS
12958,Vesela,Lecheva,20/05/1964 0:00,Female,BUL
12959,Roald,Larsen,1898/1/2 0:00:00,Male,NOR
12960,Ernest,Linton,1880/2/17 0:00:00,,CAN
12961,Jir¨ª,L¨¢la,21/08/1959 0:00,,CZE
12962,Craig,Lincoln,7/10/1950 0:00,Male,USA
12963,Wolfram,L?we,14/05/1945 0:00,,GDR
12964,Maurice,Larrouy,,,FRA
12965,Carl,Lewis,1/07/1961 0:00,Male,USA
12966,Domingos,Lampariello Neto,7/03/1961 0:00,Male,BRA
12967,Hias,Leitner,22/09/1935 0:00,Male,AUT
12968,Emanuel,L?ffler,30/12/1901 0:00,,CZE
12969,Vlastimil,Lada-S¨¢zavsky,1886/3/31 0:00:00,,BOH
12970,Christine,Larson-Mason,21/05/1956 0:00,Female,USA
12971,Marcel,Lepan,14/09/1909 0:00,Male,FRA
12972,Frank,Luck,5/12/1967 0:00,Male,GER
12973,H A,Loveitt,,,GBR
12974,Suzanne,Lenglen,1899/5/24 0:00:00,Female,FRA
12975,Allan,Lawrence,9/07/1930 0:00,Male,AUS
12976,Janne,Laukkanen,19/03/1970 0:00,Male,FIN
12977,Ken,Lane,16/08/1923 0:00,Male,CAN
12978,Heike,L?tzsch,19/12/1973 0:00,Female,GER
12979,Evgeny,Lukyanenko,,Male,RUS
12980,Louis,Lauffray,,,FRA
12981,Denis,Lathoud,13/01/1966 0:00,Male,FRA
12982,Robert,Lucy,20/02/1923 0:00,,SUI
12983,Evgenia,Lamonova,1/01/1900 0:00,Female,RUS
12984,Mario,Lusiani,4/05/1903 0:00,Male,ITA
12985,Kristina,Lundberg,10/06/1985 0:00,Female,SWE
12986,Evert,Lundquist,27/02/1900 0:00,,SWE
12987,Marcel,Leboutte,,,BEL
12988,Sheila,Lerwill,16/08/1928 0:00,Female,GBR
12989,Ma,Lin,,Male,CHN
12990,Jianjun,Liu,5/01/1969 0:00,,CHN
12991,Gilbert,Laws,1870/1/6 0:00:00,,GBR
12992,Erica,Lechner,28/05/1947 0:00,Female,ITA
12993,Francesco,La Macchia,9/10/1938 0:00,Male,ITA
12994,Paul,Lewis,1/11/1966 0:00,Male,AUS
12995,Olle,Lanner,1884/12/30 0:00:00,,SWE
12996,Andrew,Landenberger,15/09/1964 0:00,,AUS
12997,Henry,Larsen,21/07/1916 0:00,Male,DEN
12998,Henry,Larsen,1891/8/16 0:00:00,Male,NOR
12999,Corrie,Ladd¨¦,27/10/1915 0:00,Female,NED
13000,Ping,Lang,10/12/1960 0:00,Female,CHN
13001,Xiaoning,Liu,14/07/1975 0:00,Female,CHN
13002,Soso,Liparteliani,3/02/1971 0:00,Male,GEO
13003,Elena,Leusteanu,4/07/1935 0:00,Female,ROM
13004,Priscilla,LopesSchliep,,Female,CAN
13005,Irina,Lobacheva,18/02/1973 0:00,,RUS
13006,Jules,Ladoum¨¨gue,10/12/1906 0:00,Male,FRA
13007,Dirk,Lotsy,1882/7/3 0:00:00,,NED
13008,Erik,Lundkvist,29/06/1908 0:00,Male,SWE
13009,Beatrice,Lyons,1/10/1930 0:00,Female,AUS
13010,Jean-Yves,Le D¨¦roff,15/09/1957 0:00,,FRA
13011,Matija,Ljubek,22/11/1953 0:00,Male,YUG
13012,Sergio,Lauricella,19/06/1921 0:00,Male,ITA
13013,Nicolas,Lopez,,,FRA
13014,Raymond,Lewis,8/10/1912 0:00,Male,CAN
13015,Stanislav,Ljugailo,1/01/1938 0:00,Male,URS
13016,Corinna,Lingnau,18/01/1960 0:00,Female,FRG
13017,Jir¨ª,Lund¨¢k,31/08/1939 0:00,Male,CZE
13018,Laurids,Larsen,1872/4/8 0:00:00,,DEN
13019,Carl Gustaf,Lewenhaupt,1884/1/7 0:00:00,,SWE
13020,Carl Gustaf,Lewenhaupt,1879/8/20 0:00:00,,SWE
13021,Paul,Landowski,1875/6/1 0:00:00,,FRA
13022,,Lacruz,25/04/1978 0:00,Male,ESP
13023,Lionel,Liottel,,,FRA
13024,Garba,Lawal,22/05/1974 0:00,Male,NGR
13025,Emilie,Lepennec,31/12/1987 0:00,Female,FRA
13026,Eero,Lehtonen,1898/4/21 0:00:00,Male,FIN
13027,¨¤rp¨¢d,Lengyel,4/09/1915 0:00,Male,HUN
13028,Fred B?rre,Lundberg,25/12/1969 0:00,,NOR
13029,Richmond,Landon,1898/11/20 0:00:00,Male,USA
13030,Dolly,Lambert Chambers,1878/9/3 0:00:00,Female,GBR
13031,Frank,Lubin,7/01/1910 0:00,Male,USA
13032,Bengt,Lagercrantz,1887/3/12 0:00:00,,SWE
13033,Igor,Lavrov,4/06/1973 0:00,Male,RUS
13034,Lutz,Long,27/04/1913 0:00,Male,GER
13035,Magnus,Liljedahl,6/03/1954 0:00,,USA
13036,John,Lander,7/09/1907 0:00,Male,GBR
13037,Sven,Landberg,1888/12/6 0:00:00,,SWE
13038,Kurt,Lundqvist,27/11/1925 0:00,Male,SWE
13039,Xuan,Liu,12/03/1979 0:00,Female,CHN
13040,Alain,Lebas,10/11/1953 0:00,Male,FRA
13041,Erik,Larsen,20/02/1928 0:00,Male,DEN
13042,Carl,Lehle,1872/12/2 0:00:00,Male,GER
13043,Jyrki,Lumme,16/07/1967 0:00,Male,FIN
13044,Dmitry,Leonkin,16/12/1928 0:00,,URS
13045,G¨¦rard,Le Heux,1885/5/7 0:00:00,,NED
13046,Helge,Larsson,25/10/1916 0:00,Male,SWE
13047,Natalya,Linichuk,6/02/1956 0:00,,URS
13048,Glen,Loftus,8/06/1976 0:00,Male,AUS
13049,Willy,L¨¹tzow,1892/5/19 0:00:00,Male,GER
13050,William,L?fqvist,12/04/1947 0:00,,SWE
13051,Vicky,Latta,10/06/1951 0:00,,NZL
13052,Alfred,LeConey,11/03/1901 0:00,Male,USA
13053,Eric,Le Chanony,28/02/1968 0:00,,FRA
13054,Michael,Larrabee,2/12/1933 0:00,Male,USA
13055,Lyubomir,Lyubenov,26/03/1957 0:00,Male,BUL
13056,Edvard,Larsen,1881/10/27 0:00:00,Male,NOR
13057,Viorica,Lepadatu,12/06/1971 0:00,Female,ROM
13058,Fritz,Landertinger,26/02/1914 0:00,Male,AUT
13059,Jos¨¦,Llorente,6/01/1959 0:00,Male,ESP
13060,Richard,Ludwig,,,GER
13061,Risto,Laakkonen,6/05/1967 0:00,,FIN
13062,Guoliang,Liu,10/01/1976 0:00,Male,CHN
13063,Unni,Lehn,7/06/1977 0:00,Female,NOR
13064,Wang,Liqin,,Male,CHN
13065,Chen-Jung,Lo,30/11/1961 0:00,,TPE
13066,Ljubomir,Lovric,28/05/1920 0:00,,YUG
13067,Bae-Young,Lee,10/12/1979 0:00,,KOR
13068,Bernard,Laidebeur,11/07/1942 0:00,Male,FRA
13069,Cesare,Liverziani,,,ITA
13070,Raymond,Lawlor,,,USA
13071,Oleg,Logvin,23/05/1959 0:00,Male,URS
13072,Klaus-Dieter,Ludwig,2/01/1943 0:00,Male,GDR
13073,Mikel,Lasa,9/09/1971 0:00,,ESP
13074,,Luque,11/03/1978 0:00,Male,ESP
13075,Ivan,Ljubicic,19/03/1979 0:00,Male,CRO
13076,Micheline,Lannoy,31/01/1925 0:00,,BEL
13077,Al,Lindley,20/01/1904 0:00,Male,USA
13078,Walter,Lubsen,13/07/1955 0:00,Male,USA
13079,Werner,Licka,15/09/1954 0:00,,CZE
13080,Jens,Lamb?k,1899/10/16 0:00:00,,DEN
13081,Lauren,Lappin,1/01/1900 0:00,Female,USA
13082,Jingyi,Le,19/03/1975 0:00,Female,CHN
13083,Nikita,Lobintsev,21/11/1988 0:00,Male,RUS
13084,Qin,Liang,28/07/1972 0:00,Female,CHN
13085,Brian,Leetch,3/03/1968 0:00,Male,USA
13086,Charles,Lannie,,,BEL
13087,Lawrence,Low,22/08/1920 0:00,,USA
13088,John,Ljunggren,9/09/1919 0:00,Male,SWE
13089,Auguste,Landrieu,,,BEL
13090,Kristoffer,Leps?,15/03/1922 0:00,Male,NOR
13091,Nastia,Liukin,,Female,USA
13092,Silvio,Leonard,20/09/1955 0:00,Male,CUB
13093,Jie,Ling,22/10/1982 0:00,Female,CHN
13094,Grzegorz,Lato,8/04/1950 0:00,,POL
13095,Sergei,Lishtvan,5/11/1970 0:00,,BLR
13096,Algot,L?nn,1887/12/18 0:00:00,Male,SWE
13097,Gao,Lihua,31/10/1979 0:00,Female,CHN
13098,Wolfgang,Linger,4/11/1982 0:00,Male,AUT
13099,Josefin,Lillhage,15/03/1980 0:00,Female,SWE
13100,Sigfrid,Lundberg,1895/2/15 0:00:00,Male,SWE
13101,Mikhail,Linge,26/11/1958 0:00,Male,URS
13102,Richard,Lyon,7/09/1939 0:00,Male,USA
13103,Thomas,Lange,27/02/1964 0:00,Male,GDR
13104,Georges,Lagouge,1893/11/5 0:00:00,,FRA
13105,Jozef,Lohyna,13/04/1963 0:00,,CZE
13106,Guillaume,LeBlanc,14/04/1962 0:00,Male,CAN
13107,Anders,Lundgren,1898/6/25 0:00:00,,NOR
13108,Emilia,Lita-Vatasoiu,20/10/1933 0:00,Female,ROM
13109,Nicklas,Lidstr?m,28/04/1970 0:00,Male,SWE
13110,Jin-Young,Lee,15/06/1980 0:00,,KOR
13111,Donald,Laz,17/05/1929 0:00,Male,USA
13112,Alexander,Lebziak,15/04/1969 0:00,,RUS
13113,Sang-Hyo,Lee,10/09/1961 0:00,Male,KOR
13114,Guy,Lap¨¦bie,28/11/1916 0:00,Male,FRA
13115,Pedro,Luis Lazo,15/04/1973 0:00,,CUB
13116,Otto,Lasanen,1891/4/14 0:00:00,,FIN
13117,Norvel,Lee,22/09/1924 0:00,,USA
13118,Lisbeth,Lenton,28/01/1985 0:00,Female,AUS
13119,K?lle,Lappalainen,1877/9/30 0:00:00,,FIN
13120,Joon-Ho,Lee,7/09/1965 0:00,Male,KOR
13121,Vincent,Luk¨¢c,14/02/1954 0:00,,CZE
13122,Vyacheslav,Lykho,16/01/1967 0:00,Male,RUS
13123,Colleen,Lanne,18/08/1979 0:00,Female,USA
13124,Sverre,L?ken,27/07/1960 0:00,Male,NOR
13125,Ib Storm,Larsen,28/09/1925 0:00,Male,DEN
13126,L¨¦on,Lecuyer,1855/4/8 0:00:00,,FRA
13127,Matthias,Liebers,22/11/1958 0:00,,GDR
13128,Jacques,Lebrun,20/09/1910 0:00,,FRA
13129,Ting,Li,5/01/1980 0:00,Female,CHN
13130,Justin,Lemberg,23/08/1966 0:00,Male,AUS
13131,Alexandra,LePoole,20/10/1959 0:00,Female,NED
13132,John,Lovell,11/10/1967 0:00,,USA
13133,Lise,Legrand,4/09/1976 0:00,Female,FRA
13134,Tabar¨¦,Larre,6/01/1922 0:00,Male,URU
13135,Robert,Losey,9/02/1950 0:00,,USA
13136,Yan,Liang,4/10/1961 0:00,Female,CHN
13137,Weining,Lin,15/03/1979 0:00,Female,CHN
